run_label,run_id,synthetic_respondent_id,persona_id,source_profile_id,source_baseline_id,survey_stratum,survey_text,group_code,purpose_code,purpose_text,first_class,first_class_text,ticket_code,ticket_text,who_code,who_text,luggage_code,luggage_text,age_code,age_text,male,sex_text,income_code,income_text,ga,ga_text,origin_code,origin_text,dest_code,dest_text,car_av,car_av_text,template_id,generated_at_utc,anchor_train_time,anchor_train_cost,anchor_sm_time,anchor_sm_cost,anchor_car_time,anchor_car_cost
ai_run_03,3,461,SMAI03_0461,260,299,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,3,luggage code 3,3,age code 3,0,female,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,0,car is not available for this trip,S0_TPL122,2026-03-28T20:43:12.052510+00:00,117,2600,62,3380,0,0
ai_run_03,3,462,SMAI03_0462,613,907,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL008,2026-03-28T20:43:12.053509+00:00,246,218,117,274,220,160
ai_run_03,3,463,SMAI03_0463,864,824,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL009,2026-03-28T20:43:12.054509+00:00,247,109,80,140,200,140
ai_run_03,3,464,SMAI03_0464,468,549,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,3,destination zone code 3,1,car is available for this trip,S1_TPL020,2026-03-28T20:43:12.055509+00:00,89,25,34,33,70,40
ai_run_03,3,465,SMAI03_0465,66,369,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,0,female,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,5,destination zone code 5,1,car is available for this trip,S0_TPL095,2026-03-28T20:43:12.057509+00:00,161,83,53,108,200,145
ai_run_03,3,466,SMAI03_0466,380,243,0,survey stratum 0,2,3,purpose code 3,1,first class,6,ticket category code 6,2,payer code 2,0,no luggage,2,age code 2,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL178,2026-03-28T20:43:12.060013+00:00,119,0,64,0,0,0
ai_run_03,3,467,SMAI03_0467,7,68,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,1,male,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL115,2026-03-28T20:43:12.063013+00:00,126,42,73,56,60,35
ai_run_03,3,468,SMAI03_0468,581,760,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,23,origin zone code 23,1,destination zone code 1,1,car is available for this trip,S1_TPL007,2026-03-28T20:43:12.063013+00:00,202,90,89,109,160,105
ai_run_03,3,469,SMAI03_0469,28,364,0,survey stratum 0,2,1,purpose code 1,0,second class,5,ticket category code 5,1,payer code 1,1,luggage code 1,5,age code 5,1,male,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,23,destination zone code 23,0,car is not available for this trip,S0_TPL150,2026-03-28T20:43:12.066016+00:00,115,136,39,155,0,0
ai_run_03,3,470,SMAI03_0470,697,568,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,10,origin zone code 10,20,destination zone code 20,1,car is available for this trip,S1_TPL126,2026-03-28T20:43:12.069518+00:00,135,42,80,49,110,55
ai_run_03,3,471,SMAI03_0471,37,335,0,survey stratum 0,2,1,purpose code 1,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,2,age code 2,0,female,4,income code 4,1,has a GA travelcard,22,origin zone code 22,25,destination zone code 25,1,car is available for this trip,S0_TPL094,2026-03-28T20:43:12.071531+00:00,144,0,89,0,100,40
ai_run_03,3,472,SMAI03_0472,483,490,1,survey stratum 1,3,1,purpose code 1,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL005,2026-03-28T20:43:12.071531+00:00,216,97,108,117,180,115
ai_run_03,3,473,SMAI03_0473,601,579,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,14,origin zone code 14,2,destination zone code 2,1,car is available for this trip,S1_TPL030,2026-03-28T20:43:12.073539+00:00,196,48,120,54,150,90
ai_run_03,3,474,SMAI03_0474,794,796,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,4,income code 4,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL003,2026-03-28T20:43:12.073539+00:00,224,94,120,109,210,165
ai_run_03,3,475,SMAI03_0475,771,633,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL017,2026-03-28T20:43:12.074533+00:00,247,128,80,165,200,140
ai_run_03,3,476,SMAI03_0476,903,845,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL024,2026-03-28T20:43:12.076535+00:00,181,181,126,204,150,100
ai_run_03,3,477,SMAI03_0477,926,634,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,3,payer code 3,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL077,2026-03-28T20:43:12.077536+00:00,178,95,123,103,150,105
ai_run_03,3,478,SMAI03_0478,221,238,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,0,no luggage,4,age code 4,0,female,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,22,destination zone code 22,1,car is available for this trip,S0_TPL002,2026-03-28T20:43:12.079042+00:00,184,57,76,66,190,95
ai_run_03,3,479,SMAI03_0479,920,598,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL091,2026-03-28T20:43:12.081054+00:00,260,139,133,166,250,180
ai_run_03,3,480,SMAI03_0480,925,615,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,20,origin zone code 20,10,destination zone code 10,1,car is available for this trip,S1_TPL008,2026-03-28T20:43:12.082054+00:00,189,108,81,128,170,105
ai_run_03,3,481,SMAI03_0481,89,88,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,1,payer code 1,1,luggage code 1,3,age code 3,1,male,3,income code 3,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL010,2026-03-28T20:43:12.084054+00:00,207,0,78,0,165,165
ai_run_03,3,482,SMAI03_0482,567,829,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL059,2026-03-28T20:43:12.086486+00:00,281,112,115,137,280,220
ai_run_03,3,483,SMAI03_0483,265,95,0,survey stratum 0,2,3,purpose code 3,0,second class,2,ticket category code 2,1,payer code 1,1,luggage code 1,4,age code 4,1,male,4,income code 4,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,1,car is available for this trip,S0_TPL010,2026-03-28T20:43:12.087504+00:00,107,4200,52,5460,120,80
ai_run_03,3,484,SMAI03_0484,319,349,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,5,age code 5,1,male,4,income code 4,1,has a GA travelcard,2,origin zone code 2,22,destination zone code 22,0,car is not available for this trip,S0_TPL094,2026-03-28T20:43:12.089548+00:00,238,0,130,0,0,0
ai_run_03,3,485,SMAI03_0485,37,97,0,survey stratum 0,2,1,purpose code 1,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,2,age code 2,0,female,4,income code 4,1,has a GA travelcard,22,origin zone code 22,25,destination zone code 25,1,car is available for this trip,S0_TPL012,2026-03-28T20:43:12.090058+00:00,132,0,77,0,90,65
ai_run_03,3,486,SMAI03_0486,296,271,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,0,no luggage,2,age code 2,0,female,1,income code 1,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,0,car is not available for this trip,S0_TPL089,2026-03-28T20:43:12.092110+00:00,199,0,86,0,0,0
ai_run_03,3,487,SMAI03_0487,392,7,0,survey stratum 0,2,3,purpose code 3,1,first class,8,ticket category code 8,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,1,has a GA travelcard,1,origin zone code 1,17,destination zone code 17,1,car is available for this trip,S0_TPL052,2026-03-28T20:43:12.093640+00:00,87,0,32,0,90,140
ai_run_03,3,488,SMAI03_0488,736,508,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL006,2026-03-28T20:43:12.094153+00:00,193,184,85,218,210,110
ai_run_03,3,489,SMAI03_0489,365,86,0,survey stratum 0,2,3,purpose code 3,1,first class,3,ticket category code 3,1,payer code 1,3,luggage code 3,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,10,origin zone code 10,1,destination zone code 1,1,car is available for this trip,S0_TPL053,2026-03-28T20:43:12.095686+00:00,213,83,84,108,250,205
ai_run_03,3,490,SMAI03_0490,331,308,0,survey stratum 0,2,3,purpose code 3,0,second class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,1,destination zone code 1,0,car is not available for this trip,S0_TPL001,2026-03-28T20:43:12.096711+00:00,125,0,49,0,0,0
ai_run_03,3,491,SMAI03_0491,578,927,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL003,2026-03-28T20:43:12.097223+00:00,92,119,37,147,90,60
ai_run_03,3,492,SMAI03_0492,686,696,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,5,age code 5,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,25,destination zone code 25,1,car is available for this trip,S1_TPL131,2026-03-28T20:43:12.099277+00:00,160,81,110,94,150,95
ai_run_03,3,493,SMAI03_0493,68,238,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,17,destination zone code 17,1,car is available for this trip,S0_TPL163,2026-03-28T20:43:12.103286+00:00,184,57,76,66,190,95
ai_run_03,3,494,SMAI03_0494,903,632,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL005,2026-03-28T20:43:12.104286+00:00,173,108,65,134,170,95
ai_run_03,3,495,SMAI03_0495,711,464,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL020,2026-03-28T20:43:12.104286+00:00,92,70,37,88,90,55
ai_run_03,3,496,SMAI03_0496,268,15,0,survey stratum 0,2,3,purpose code 3,0,second class,2,ticket category code 2,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,0,car is not available for this trip,S0_TPL154,2026-03-28T20:43:12.107284+00:00,97,22,44,30,0,0
ai_run_03,3,497,SMAI03_0497,453,663,1,survey stratum 1,3,1,purpose code 1,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,0,female,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL011,2026-03-28T20:43:12.108787+00:00,141,74,65,84,130,100
ai_run_03,3,498,SMAI03_0498,41,286,0,survey stratum 0,2,1,purpose code 1,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,1,has a GA travelcard,5,origin zone code 5,22,destination zone code 22,1,car is available for this trip,S0_TPL147,2026-03-28T20:43:12.111791+00:00,226,0,97,0,210,65
ai_run_03,3,499,SMAI03_0499,333,275,0,survey stratum 0,2,3,purpose code 3,0,second class,7,ticket category code 7,2,payer code 2,0,no luggage,1,age code 1,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,1,destination zone code 1,0,car is not available for this trip,S0_TPL013,2026-03-28T20:43:12.112792+00:00,122,0,77,0,0,0
ai_run_03,3,500,SMAI03_0500,303,385,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL010,2026-03-28T20:43:12.113793+00:00,189,0,76,0,0,0
ai_run_03,3,501,SMAI03_0501,443,932,1,survey stratum 1,3,1,purpose code 1,0,second class,1,ticket category code 1,1,payer code 1,0,no luggage,2,age code 2,1,male,1,income code 1,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL007,2026-03-28T20:43:12.114792+00:00,195,184,91,218,160,90
ai_run_03,3,502,SMAI03_0502,495,831,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,1,payer code 1,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL076,2026-03-28T20:43:12.116792+00:00,209,194,101,235,180,120
ai_run_03,3,503,SMAI03_0503,769,744,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL015,2026-03-28T20:43:12.117791+00:00,92,60,37,74,90,60
ai_run_03,3,504,SMAI03_0504,471,551,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL020,2026-03-28T20:43:12.119297+00:00,181,42,128,45,120,60
ai_run_03,3,505,SMAI03_0505,721,614,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,19,origin zone code 19,25,destination zone code 25,1,car is available for this trip,S1_TPL001,2026-03-28T20:43:12.120303+00:00,200,123,71,144,190,115
ai_run_03,3,506,SMAI03_0506,856,641,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL044,2026-03-28T20:43:12.121326+00:00,100,52,63,94,70,45
ai_run_03,3,507,SMAI03_0507,293,389,0,survey stratum 0,2,3,purpose code 3,0,second class,5,ticket category code 5,1,payer code 1,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S0_TPL027,2026-03-28T20:43:12.122352+00:00,112,2900,88,3770,140,400
ai_run_03,3,508,SMAI03_0508,386,330,0,survey stratum 0,2,3,purpose code 3,1,first class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL170,2026-03-28T20:43:12.125416+00:00,140,0,85,0,0,0
ai_run_03,3,509,SMAI03_0509,646,793,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL020,2026-03-28T20:43:12.126440+00:00,172,90,64,110,160,115
ai_run_03,3,510,SMAI03_0510,610,829,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL013,2026-03-28T20:43:12.127463+00:00,281,112,115,137,280,220
