respondent_id,persona_id,synthetic_numeric_id,source_profile_id,sampled_template_id,sampled_baseline_source_human_id,ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
AI0435,AI0435,435,915,S1_TPL114,776,915,3,1,3,1,3,2,1,4,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0436,AI0436,436,257,S0_TPL003,348,257,2,0,3,0,1,1,1,4,1,2,0,1,10,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 10,survey stratum 0,car is available for this trip
AI0437,AI0437,437,736,S1_TPL003,585,736,3,1,3,1,1,2,0,4,1,3,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
AI0438,AI0438,438,374,S0_TPL002,301,374,2,0,3,1,6,1,1,5,0,4,1,19,1,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 6,payer code 1,luggage code 1,age code 5,female,income code 4,has a GA travelcard,origin zone code 19,destination zone code 1,survey stratum 0,car is not available for this trip
AI0439,AI0439,439,453,S1_TPL102,466,453,3,1,1,0,1,2,1,2,0,2,0,25,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 2,luggage code 1,age code 2,female,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
AI0440,AI0440,440,493,S1_TPL036,797,493,3,1,1,1,1,3,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0441,AI0441,441,658,S1_TPL010,453,658,3,1,3,1,1,0,0,3,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0442,AI0442,442,230,S0_TPL143,357,230,2,0,3,0,1,1,1,2,0,1,0,17,1,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,female,income code 1,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 0,car is not available for this trip
AI0443,AI0443,443,785,S1_TPL020,741,785,3,1,3,1,1,2,1,4,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0444,AI0444,444,640,S1_TPL057,820,640,3,1,3,0,3,2,1,3,1,2,0,20,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 20,destination zone code 22,survey stratum 1,car is available for this trip
AI0445,AI0445,445,782,S1_TPL005,743,782,3,1,3,1,1,2,1,4,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
AI0446,AI0446,446,761,S1_TPL034,842,761,3,1,3,1,1,2,1,3,1,2,0,14,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 14,destination zone code 22,survey stratum 1,car is available for this trip
AI0447,AI0447,447,937,S1_TPL001,725,937,3,1,3,1,6,1,0,4,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 6,payer code 1,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
AI0448,AI0448,448,595,S1_TPL055,474,595,3,1,3,0,3,0,0,2,1,0,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 0,no luggage,age code 2,male,income code 0,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
AI0449,AI0449,449,95,S0_TPL005,322,95,2,0,1,1,6,2,1,3,1,3,1,2,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 2,luggage code 1,age code 3,male,income code 3,has a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is available for this trip
AI0450,AI0450,450,658,S1_TPL020,584,658,3,1,3,1,1,0,0,3,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0451,AI0451,451,457,S1_TPL020,759,457,3,1,1,0,3,1,0,2,1,3,0,22,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
AI0452,AI0452,452,785,S1_TPL114,720,785,3,1,3,1,1,2,1,4,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0453,AI0453,453,311,S0_TPL141,322,311,2,0,3,0,6,1,1,3,1,2,1,10,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 3,male,income code 2,has a GA travelcard,origin zone code 10,destination zone code 1,survey stratum 0,car is available for this trip
AI0454,AI0454,454,491,S1_TPL008,905,491,3,1,1,1,1,2,0,3,1,2,0,10,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 10,destination zone code 1,survey stratum 1,car is available for this trip
AI0455,AI0455,455,67,S0_TPL006,257,67,2,0,1,1,1,2,1,2,1,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0456,AI0456,456,696,S1_TPL034,663,696,3,1,3,1,1,2,0,2,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0457,AI0457,457,345,S0_TPL004,365,345,2,0,3,1,1,1,1,2,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0458,AI0458,458,551,S1_TPL017,686,551,3,1,3,0,1,1,1,2,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0459,AI0459,459,938,S1_TPL002,740,938,3,1,3,1,6,2,0,2,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 6,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0460,AI0460,460,361,S0_TPL009,270,361,2,0,3,1,3,1,1,3,1,3,0,1,2,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is not available for this trip
AI0461,AI0461,461,221,S0_TPL011,256,221,2,0,3,0,1,1,0,4,0,2,0,2,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,no luggage,age code 4,female,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 0,car is available for this trip
AI0462,AI0462,462,805,S1_TPL009,766,805,3,1,3,1,1,3,0,4,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0463,AI0463,463,732,S1_TPL018,898,732,3,1,3,1,1,2,0,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0464,AI0464,464,37,S0_TPL013,320,37,2,0,1,0,6,1,1,2,0,4,1,22,25,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 6,payer code 1,luggage code 1,age code 2,female,income code 4,has a GA travelcard,origin zone code 22,destination zone code 25,survey stratum 0,car is available for this trip
AI0465,AI0465,465,901,S1_TPL070,482,901,3,1,3,1,3,2,1,2,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0466,AI0466,466,928,S1_TPL017,726,928,3,1,3,1,3,3,0,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0467,AI0467,467,458,S1_TPL014,586,458,3,1,1,0,3,1,0,3,1,2,0,2,19,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 19,survey stratum 1,car is available for this trip
AI0468,AI0468,468,781,S1_TPL098,918,781,3,1,3,1,1,2,1,4,1,2,0,2,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 1,car is available for this trip
AI0469,AI0469,469,387,S0_TPL187,321,387,2,0,3,1,7,1,1,5,0,1,1,25,23,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 7,payer code 1,luggage code 1,age code 5,female,income code 1,has a GA travelcard,origin zone code 25,destination zone code 23,survey stratum 0,car is available for this trip
AI0470,AI0470,470,923,S1_TPL026,753,923,3,1,3,1,3,2,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0471,AI0471,471,903,S1_TPL025,689,903,3,1,3,1,3,2,1,3,1,2,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
AI0472,AI0472,472,561,S1_TPL117,479,561,3,1,3,0,1,2,0,3,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0473,AI0473,473,597,S1_TPL004,717,597,3,1,3,0,3,0,0,4,1,0,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 0,no luggage,age code 4,male,income code 0,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
AI0474,AI0474,474,586,S1_TPL029,670,586,3,1,3,0,1,3,0,2,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0475,AI0475,475,9,S0_TPL031,362,9,2,0,1,0,1,1,1,2,1,2,0,17,1,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 0,car is available for this trip
AI0476,AI0476,476,734,S1_TPL002,613,734,3,1,3,1,1,2,0,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0477,AI0477,477,777,S1_TPL031,900,777,3,1,3,1,1,2,1,4,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0478,AI0478,478,485,S1_TPL007,629,485,3,1,1,1,1,2,0,3,1,2,0,25,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
AI0479,AI0479,479,657,S1_TPL127,546,657,3,1,3,1,1,0,0,3,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0480,AI0480,480,260,S0_TPL005,80,260,2,0,3,0,1,1,3,3,0,1,0,25,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 3,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is not available for this trip
AI0481,AI0481,481,445,S1_TPL006,935,445,3,1,1,0,1,1,0,3,0,1,0,25,22,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 1,payer code 1,no luggage,age code 3,female,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 1,car is available for this trip
AI0482,AI0482,482,899,S1_TPL004,871,899,3,1,3,1,3,2,1,2,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0483,AI0483,483,911,S1_TPL020,908,911,3,1,3,1,3,2,1,3,1,3,0,17,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 1,car is available for this trip
